canton_code,canton_name,noga_division,noga_label,year,etablissements,emplois,emplois_eq_plein_temps
24,"Neuchâtel",55,"55 Hébergement",2023,82,723,547
24,"Neuchâtel",56,"56 Restauration",2023,660,3420,2363
24,"Neuchâtel",58,"58 Édition",2023,28,156,110
24,"Neuchâtel",59,"59 Production de films cinématographiques, de vidéo et de programmes de télévision, enregistrement sonore et édition musicale",2023,73,219,140
24,"Neuchâtel",60,"60 Programmation et diffusion",2023,,87,63
24,"Neuchâtel",61,"61 Télécommunications",2023,18,171,162
24,"Neuchâtel",62,"62 Programmation, conseil et autres activités informatiques",2023,250,796,659
24,"Neuchâtel",63,"63 Services d'information",2023,15,51,38
24,"Neuchâtel",64,"64 Activités des services financiers, hors assurance et caisses de retraite",2023,104,837,742
24,"Neuchâtel",65,"65 Assurance",2023,23,423,342
24,"Neuchâtel",66,"66 Activités auxiliaires de services financiers et d'assurance",2023,165,983,832
24,"Neuchâtel",68,"68 Activités immobilières",2023,251,1299,689
24,"Neuchâtel",69,"69 Activités juridiques et comptables",2023,455,1435,1025
24,"Neuchâtel",70,"70 Activités des sièges sociaux, conseil de gestion",2023,348,1473,1200
24,"Neuchâtel",71,"71 Activités d'architecture et d'ingénierie, activités de contrôle et analyses techniques",2023,407,2013,1639
24,"Neuchâtel",72,"72 Recherche-développement scientifique",2023,80,1389,1249
24,"Neuchâtel",73,"73 Publicité et études de marché",2023,73,327,194
24,"Neuchâtel",74,"74 Autres activités spécialisées, scientifiques et techniques",2023,464,737,487
24,"Neuchâtel",75,"75 Activités vétérinaires",2023,38,192,139
24,"Neuchâtel",77,"77 Activités de location et location-bail",2023,32,131,87
24,"Neuchâtel",78,"78 Activités liées à l'emploi",2023,59,4196,3445
24,"Neuchâtel",79,"79 Activités des agences de voyage, voyagistes, services de réservation et activités connexes",2023,28,139,92
24,"Neuchâtel",80,"80 Enquêtes et sécurité",2023,18,1277,965
24,"Neuchâtel",81,"81 Services relatifs aux bâtiments et aménagement paysager",2023,322,3181,2024
24,"Neuchâtel",82,"82 Activités administratives et autres activités de soutien aux entreprises",2023,68,211,148
24,"Neuchâtel",84,"84 Administration publique et défense, sécurité sociale obligatoire",2023,274,5520,4680
24,"Neuchâtel",85,"85 Enseignement",2023,765,6931,4586
24,"Neuchâtel",86,"86 Activités pour la santé humaine",2023,1730,8948,6376
24,"Neuchâtel",87,"87 Hébergement médico-social et social",2023,105,4580,3241
24,"Neuchâtel",88,"88 Action sociale sans hébergement",2023,284,3617,2281
24,"Neuchâtel",90,"90 Activités créatives, artistiques et de spectacle",2023,294,682,286
24,"Neuchâtel",91,"91 Bibliothèques, archives, musées et autres activités culturelles",2023,47,538,327
24,"Neuchâtel",92,"92 Organisation de jeux de hasard et d'argent",2023,5,73,69
24,"Neuchâtel",93,"93 Activités sportives, récréatives et de loisirs",2023,202,953,468
24,"Neuchâtel",94,"94 Activités des organisations associatives",2023,268,1511,882
24,"Neuchâtel",95,"95 Réparation d'ordinateurs et de biens personnels et domestiques",2023,73,96,68
24,"Neuchâtel",96,"96 Autres services personnels",2023,997,1480,938
25,"Genève",999,"Division économique - total",2023,45503,396090,329190
25,"Genève",1,"01 Culture et production animale, chasse et services annexes",2023,410,1994,1493
25,"Genève",2,"02 Sylviculture et exploitation forestière",2023,13,41,35
25,"Genève",3,"03 Pêche et aquaculture",2023,8,12,11
25,"Genève",5,"05 Extraction de houille et de lignite",2023,0,0,0
25,"Genève",6,"06 Extraction d'hydrocarbures",2023,0,0,0
25,"Genève",7,"07 Extraction de minerais métalliques",2023,0,0,0
25,"Genève",8,"08 Autres industries extractives",2023,9,90,86
25,"Genève",9,"09 Services de soutien aux industries extractives",2023,,18,18
25,"Genève",10,"10 Industries alimentaires",2023,170,1792,1622
25,"Genève",11,"11 Fabrication de boissons",2023,24,91,68
25,"Genève",13,"13 Fabrication de textiles",2023,24,55,45
25,"Genève",14,"14 Industrie de l'habillement",2023,96,148,102
25,"Genève",15,"15 Industrie du cuir et de la chaussure",2023,20,345,314
25,"Genève",16,"16 Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles, fabrication d'articles en vannerie et sparterie",2023,285,1079,993
25,"Genève",17,"17 Industrie du papier et du carton",2023,6,21,18
25,"Genève",18,"18 Imprimerie et reproduction d'enregistrements",2023,100,362,321
25,"Genève",19,"19 Cokéfaction et raffinage",2023,0,0,0
25,"Genève",20,"20 Industrie chimique",2023,57,2719,2631
25,"Genève",21,"21 Industrie pharmaceutique",2023,23,465,431
25,"Genève",22,"22 Fabrication de produits en caoutchouc et en plastique",2023,11,42,36
25,"Genève",23,"23 Fabrication d'autres produits minéraux non métalliques",2023,57,455,430
25,"Genève",24,"24 Métallurgie",2023,7,91,87
25,"Genève",25,"25 Fabrication de produits métalliques, à l'exception des machines et des équipements",2023,256,1729,1628
25,"Genève",26,"26 Fabrication de produits informatiques, électroniques et optiques",2023,173,13224,12818
25,"Genève",27,"27 Fabrication d'équipements électriques",2023,24,799,769
25,"Genève",28,"28 Fabrication de machines et équipements n.c.a.",2023,24,487,471
25,"Genève",29,"29 Industrie automobile",2023,,7,6
25,"Genève",30,"30 Fabrication d'autres matériels de transport",2023,12,308,295
25,"Genève",31,"31 Fabrication de meubles",2023,34,142,130
25,"Genève",32,"32 Autres industries manufacturières",2023,274,2030,1858
25,"Genève",33,"33 Réparation et installation de machines et d'équipements",2023,80,957,920
25,"Genève",35,"35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2023,10,1644,1565
25,"Genève",36,"36 Captage, traitement et distribution d'eau",2023,,6,5
25,"Genève",37,"37 Collecte et traitement des eaux usées",2023,16,348,335
25,"Genève",38,"38 Collecte, traitement et élimination des déchets, récupération",2023,34,685,654
25,"Genève",41,"41 Construction de bâtiments",2023,761,6010,5642
25,"Genève",42,"42 Génie civil",2023,25,597,575
25,"Genève",43,"43 Travaux de construction spécialisés",2023,2306,15389,14521
25,"Genève",45,"45 Commerce et réparation d'automobiles et de motocycles",2023,677,3776,3523
25,"Genève",46,"46 Commerce de gros, à l'exception des automobiles et des motocycles",2023,1497,19153,17985
25,"Genève",47,"47 Commerce de détail, à l'exception des automobiles et des motocycles",2023,3260,20023,16066
25,"Genève",49,"49 Transports terrestres et transport par conduites",2023,1607,8602,7249
25,"Genève",50,"50 Transports par eau",2023,23,1193,1157
25,"Genève",51,"51 Transports aériens",2023,39,1691,1518
25,"Genève",52,"52 Entreposage et services auxiliaires des transports",2023,228,6187,5578
25,"Genève",53,"53 Activités de poste et de courrier",2023,117,2662,2121
25,"Genève",55,"55 Hébergement",2023,153,4629,4264
25,"Genève",56,"56 Restauration",2023,2230,15647,12623
25,"Genève",58,"58 Édition",2023,110,866,699
25,"Genève",59,"59 Production de films cinématographiques, de vidéo et de programmes de télévision, enregistrement sonore et édition musicale",2023,301,988,687
25,"Genève",60,"60 Programmation et diffusion",2023,12,1560,1359
25,"Genève",61,"61 Télécommunications",2023,67,1327,1262
25,"Genève",62,"62 Programmation, conseil et autres activités informatiques",2023,1186,9989,9283
25,"Genève",63,"63 Services d'information",2023,89,526,454
25,"Genève",64,"64 Activités des services financiers, hors assurance et caisses de retraite",2023,663,19201,18326
25,"Genève",65,"65 Assurance",2023,42,1028,900
25,"Genève",66,"66 Activités auxiliaires de services financiers et d'assurance",2023,1661,10942,9742
25,"Genève",68,"68 Activités immobilières",2023,1149,8165,5767
25,"Genève",69,"69 Activités juridiques et comptables",2023,2348,10292,8724
25,"Genève",70,"70 Activités des sièges sociaux, conseil de gestion",2023,1919,10498,9163
25,"Genève",71,"71 Activités d'architecture et d'ingénierie, activités de contrôle et analyses techniques",2023,1318,8016,7067
25,"Genève",72,"72 Recherche-développement scientifique",2023,164,1941,1750
25,"Genève",73,"73 Publicité et études de marché",2023,341,1172,958
25,"Genève",74,"74 Autres activités spécialisées, scientifiques et techniques",2023,1644,2911,2132
25,"Genève",75,"75 Activités vétérinaires",2023,50,306,225
25,"Genève",77,"77 Activités de location et location-bail",2023,174,1210,1010
25,"Genève",78,"78 Activités liées à l'emploi",2023,244,17248,13934
25,"Genève",79,"79 Activités des agences de voyage, voyagistes, services de réservation et activités connexes",2023,168,1314,1125
25,"Genève",80,"80 Enquêtes et sécurité",2023,105,4792,3874
25,"Genève",81,"81 Services relatifs aux bâtiments et aménagement paysager",2023,893,14666,9792
25,"Genève",82,"82 Activités administratives et autres activités de soutien aux entreprises",2023,239,1525,1260
25,"Genève",84,"84 Administration publique et défense, sécurité sociale obligatoire",2023,557,16054,14324
25,"Genève",85,"85 Enseignement",2023,2120,28521,20414
25,"Genève",86,"86 Activités pour la santé humaine",2023,6143,33866,26638
25,"Genève",87,"87 Hébergement médico-social et social",2023,254,10315,8089
25,"Genève",88,"88 Action sociale sans hébergement",2023,1046,14301,9594
25,"Genève",90,"90 Activités créatives, artistiques et de spectacle",2023,846,3361,1870
25,"Genève",91,"91 Bibliothèques, archives, musées et autres activités culturelles",2023,96,1247,961
25,"Genève",92,"92 Organisation de jeux de hasard et d'argent",2023,,152,123
25,"Genève",93,"93 Activités sportives, récréatives et de loisirs",2023,648,4199,2726
25,"Genève",94,"94 Activités des organisations associatives",2023,1291,11047,8409
25,"Genève",95,"95 Réparation d'ordinateurs et de biens personnels et domestiques",2023,157,294,226
25,"Genève",96,"96 Autres services personnels",2023,2265,4500,3306
26,"Jura",999,"Division économique - total",2023,6840,48533,38154
26,"Jura",1,"01 Culture et production animale, chasse et services annexes",2023,1007,2842,2003
26,"Jura",2,"02 Sylviculture et exploitation forestière",2023,35,109,94
26,"Jura",3,"03 Pêche et aquaculture",2023,,9,7
26,"Jura",5,"05 Extraction de houille et de lignite",2023,0,0,0
26,"Jura",6,"06 Extraction d'hydrocarbures",2023,0,0,0
26,"Jura",7,"07 Extraction de minerais métalliques",2023,0,0,0
26,"Jura",9,"09 Services de soutien aux industries extractives",2023,0,0,0
26,"Jura",10,"10 Industries alimentaires",2023,49,384,306
26,"Jura",11,"11 Fabrication de boissons",2023,11,63,39
26,"Jura",12,"12 Fabrication de produits à base de tabac",2023,,164,157
26,"Jura",13,"13 Fabrication de textiles",2023,6,82,74
26,"Jura",14,"14 Industrie de l'habillement",2023,16,21,14
26,"Jura",15,"15 Industrie du cuir et de la chaussure",2023,4,15,10
26,"Jura",16,"16 Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles, fabrication d'articles en vannerie et sparterie",2023,126,593,523
26,"Jura",17,"17 Industrie du papier et du carton",2023,0,0,0
26,"Jura",18,"18 Imprimerie et reproduction d'enregistrements",2023,15,92,76
26,"Jura",19,"19 Cokéfaction et raffinage",2023,0,0,0
26,"Jura",20,"20 Industrie chimique",2023,8,49,42
26,"Jura",21,"21 Industrie pharmaceutique",2023,5,177,159
26,"Jura",22,"22 Fabrication de produits en caoutchouc et en plastique",2023,7,383,355
26,"Jura",23,"23 Fabrication d'autres produits minéraux non métalliques",2023,22,369,338
26,"Jura",24,"24 Métallurgie",2023,4,152,142
26,"Jura",25,"25 Fabrication de produits métalliques, à l'exception des machines et des équipements",2023,170,3194,2937
26,"Jura",26,"26 Fabrication de produits informatiques, électroniques et optiques",2023,145,7358,6806
26,"Jura",27,"27 Fabrication d'équipements électriques",2023,6,209,202
26,"Jura",28,"28 Fabrication de machines et équipements n.c.a.",2023,23,1404,1330
26,"Jura",31,"31 Fabrication de meubles",2023,5,10,8
26,"Jura",32,"32 Autres industries manufacturières",2023,27,249,227
26,"Jura",33,"33 Réparation et installation de machines et d'équipements",2023,39,279,246
26,"Jura",35,"35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2023,18,151,128
26,"Jura",36,"36 Captage, traitement et distribution d'eau",2023,7,20,9
26,"Jura",37,"37 Collecte et traitement des eaux usées",2023,8,43,33
26,"Jura",38,"38 Collecte, traitement et élimination des déchets, récupération",2023,17,72,57
26,"Jura",39,"39 Dépollution et autres services de gestion des déchets",2023,0,0,0
26,"Jura",41,"41 Construction de bâtiments",2023,102,697,644
26,"Jura",42,"42 Génie civil",2023,12,272,256
26,"Jura",43,"43 Travaux de construction spécialisés",2023,385,1812,1632
26,"Jura",45,"45 Commerce et réparation d'automobiles et de motocycles",2023,198,856,743
26,"Jura",46,"46 Commerce de gros, à l'exception des automobiles et des motocycles",2023,137,838,710
26,"Jura",47,"47 Commerce de détail, à l'exception des automobiles et des motocycles",2023,482,2445,1765
26,"Jura",49,"49 Transports terrestres et transport par conduites",2023,81,677,561
26,"Jura",50,"50 Transports par eau",2023,0,0,0
26,"Jura",51,"51 Transports aériens",2023,0,0,0
26,"Jura",52,"52 Entreposage et services auxiliaires des transports",2023,13,88,82
26,"Jura",53,"53 Activités de poste et de courrier",2023,29,251,210
26,"Jura",55,"55 Hébergement",2023,74,424,298
26,"Jura",56,"56 Restauration",2023,228,1109,770
26,"Jura",58,"58 Édition",2023,8,76,56
26,"Jura",59,"59 Production de films cinématographiques, de vidéo et de programmes de télévision, enregistrement sonore et édition musicale",2023,29,120,73
26,"Jura",60,"60 Programmation et diffusion",2023,,10,9
26,"Jura",61,"61 Télécommunications",2023,10,66,63
26,"Jura",62,"62 Programmation, conseil et autres activités informatiques",2023,90,427,355
26,"Jura",63,"63 Services d'information",2023,5,6,4
26,"Jura",64,"64 Activités des services financiers, hors assurance et caisses de retraite",2023,50,555,439
26,"Jura",65,"65 Assurance",2023,11,141,86
26,"Jura",66,"66 Activités auxiliaires de services financiers et d'assurance",2023,64,402,330
26,"Jura",68,"68 Activités immobilières",2023,180,355,168
26,"Jura",69,"69 Activités juridiques et comptables",2023,144,410,282
26,"Jura",70,"70 Activités des sièges sociaux, conseil de gestion",2023,84,185,130
26,"Jura",71,"71 Activités d'architecture et d'ingénierie, activités de contrôle et analyses techniques",2023,176,772,599
26,"Jura",72,"72 Recherche-développement scientifique",2023,15,359,337
26,"Jura",73,"73 Publicité et études de marché",2023,22,39,24
26,"Jura",74,"74 Autres activités spécialisées, scientifiques et techniques",2023,141,303,166
26,"Jura",75,"75 Activités vétérinaires",2023,20,117,86
26,"Jura",77,"77 Activités de location et location-bail",2023,16,49,33
26,"Jura",78,"78 Activités liées à l'emploi",2023,21,2164,1660
26,"Jura",79,"79 Activités des agences de voyage, voyagistes, services de réservation et activités connexes",2023,21,75,53
26,"Jura",80,"80 Enquêtes et sécurité",2023,10,154,90
26,"Jura",81,"81 Services relatifs aux bâtiments et aménagement paysager",2023,159,711,481
26,"Jura",82,"82 Activités administratives et autres activités de soutien aux entreprises",2023,25,46,30
26,"Jura",84,"84 Administration publique et défense, sécurité sociale obligatoire",2023,152,1689,1322
26,"Jura",85,"85 Enseignement",2023,243,2438,1610
26,"Jura",86,"86 Activités pour la santé humaine",2023,610,3453,2418
26,"Jura",87,"87 Hébergement médico-social et social",2023,35,2018,1346
26,"Jura",88,"88 Action sociale sans hébergement",2023,97,1321,764
26,"Jura",90,"90 Activités créatives, artistiques et de spectacle",2023,138,198,84
26,"Jura",91,"91 Bibliothèques, archives, musées et autres activités culturelles",2023,17,95,59
26,"Jura",92,"92 Organisation de jeux de hasard et d'argent",2023,,44,33
26,"Jura",93,"93 Activités sportives, récréatives et de loisirs",2023,93,421,194
