name,country,date_added,category,source_url,source_list,warning_type,additional_info
Global Vision Investment SA,,2012-02-02,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/global-vision-investment-sa/,finma-warnings,unauthorized_provider,global-vision-investment-sa
Wellington Philips Asset Management Group,,2012-01-30,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/wellington-philips-asset-management-group/,finma-warnings,unauthorized_provider,wellington-philips-asset-management-group
Abel Myers Consulting,,2012-01-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/abel-myers-consulting/,finma-warnings,unauthorized_provider,abel-myers-consulting
Global Invest Switzerland AG,,2011-12-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/global-invest-switzerland-ag/,finma-warnings,unauthorized_provider,global-invest-switzerland-ag
Carbon Advisory Council,,2011-12-15,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/carbon-advisory-council/,finma-warnings,unauthorized_provider,carbon-advisory-council
SWISS FIDELITY INVESTMENT AG,,2011-12-15,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-fidelity-investment-ag/,finma-warnings,unauthorized_provider,swiss-fidelity-investment-ag
First Standard Management,,2011-12-05,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/first-standard-management/,finma-warnings,unauthorized_provider,first-standard-management
The Swiss Intrex Commodity Futures Exchange,,2011-11-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/the-swiss-intrex-commodity-futures-exchange/,finma-warnings,unauthorized_provider,the-swiss-intrex-commodity-futures-exchange
GeFin Geneva Financial Authority,,2011-11-22,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/gefin-geneva-financial-authority/,finma-warnings,unauthorized_provider,gefin-geneva-financial-authority
Prospero Capital AG,,2011-11-22,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/prospero-capital-ag/,finma-warnings,unauthorized_provider,prospero-capital-ag
SAMM (Schweiz) AG,,2011-11-15,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/samm-(schweiz)-ag/,finma-warnings,unauthorized_provider,samm-(schweiz)-ag
Taxhavenco,,2011-11-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/taxhavenco/,finma-warnings,unauthorized_provider,taxhavenco
Harrison Research AG,,2011-11-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/harrison-research-ag/,finma-warnings,unauthorized_provider,harrison-research-ag
Synergy Europe,,2011-11-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/synergy-europe/,finma-warnings,unauthorized_provider,synergy-europe
Phoenix Cooper Financial,,2011-10-24,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/phoenix-cooper-financial/,finma-warnings,unauthorized_provider,phoenix-cooper-financial
Swiss Private Bank,,2011-10-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-private-bank/,finma-warnings,unauthorized_provider,swiss-private-bank
Hoffman-Mueller,,2011-10-11,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/hoffman-mueller/,finma-warnings,unauthorized_provider,hoffman-mueller
Mediterranean Consulting Company S.A.,,2011-10-10,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/mediterranean-consulting-company-s,-d-,a,-d-,/",finma-warnings,unauthorized_provider,"mediterranean-consulting-company-s,-d-,a,-d-,"
Credi Corp Securities (CCS),,2011-10-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/credi-corp-securities-(ccs)/,finma-warnings,unauthorized_provider,credi-corp-securities-(ccs)
Hewitt & Stern,,2011-10-10,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/hewitt-,-a-,-stern/",finma-warnings,unauthorized_provider,"hewitt-,-a-,-stern"
Bancanz Private Banking Group,,2011-10-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/bancanz-private-banking-group/,finma-warnings,unauthorized_provider,bancanz-private-banking-group
Swiss Bank FX,,2011-10-10,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-bank-fx/,finma-warnings,unauthorized_provider,swiss-bank-fx
Harris Trust Private Wealth Management,,2011-10-05,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/harris-trust-private-wealth-management/,finma-warnings,unauthorized_provider,harris-trust-private-wealth-management
The Private Bank Group,,2011-09-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/the-private-bank-group/,finma-warnings,unauthorized_provider,the-private-bank-group
Dynamic Wealth Management,,2011-09-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/dynamic-wealth-management/,finma-warnings,unauthorized_provider,dynamic-wealth-management
Leonor Swiss GmbH,,2011-09-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/leonor-swiss-gmbh/,finma-warnings,unauthorized_provider,leonor-swiss-gmbh
Leonor Swiss AG,,2011-09-20,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/leonor-swiss-ag/,finma-warnings,unauthorized_provider,leonor-swiss-ag
Mondial Group,,2011-09-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/mondial-group/,finma-warnings,unauthorized_provider,mondial-group
X'CI X'CHANGE gmbh,,2011-09-20,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/x'ci-x'change-gmbh/,finma-warnings,unauthorized_provider,x'ci-x'change-gmbh
LEK Equity Holding,,2011-09-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/lek-equity-holding/,finma-warnings,unauthorized_provider,lek-equity-holding
Sinopart Corporation,,2011-09-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/sinopart-corporation/,finma-warnings,unauthorized_provider,sinopart-corporation
Delap Capital Services,,2011-09-15,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/delap-capital-services/,finma-warnings,unauthorized_provider,delap-capital-services
Wolfgang Investment Group,,2011-09-15,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/wolfgang-investment-group/,finma-warnings,unauthorized_provider,wolfgang-investment-group
Kuefer International,,2011-08-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/kuefer-international/,finma-warnings,unauthorized_provider,kuefer-international
Bank EFG AG / Bank E.F.G.,,2011-08-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/bank-efg-ag-bank-efg/,finma-warnings,unauthorized_provider,bank-efg-ag-bank-efg
Stanton & Rose Partners,,2011-08-23,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/stanton-,-a-,-rose-partners/",finma-warnings,unauthorized_provider,"stanton-,-a-,-rose-partners"
Zurich Financial Trading Authority ZFTA,,2011-08-17,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/zurich-financial-trading-authority-zfta/,finma-warnings,unauthorized_provider,zurich-financial-trading-authority-zfta
Swiss Unique GmbH,,2011-07-20,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-unique-gmbh/,finma-warnings,unauthorized_provider,swiss-unique-gmbh
Price Webb Associates,,2011-07-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/price-webb-associates/,finma-warnings,unauthorized_provider,price-webb-associates
EverGreen Universal,,2011-07-15,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/evergreen-universal/,finma-warnings,unauthorized_provider,evergreen-universal
Jefferson Brookes,,2011-07-08,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/jefferson-brookes/,finma-warnings,unauthorized_provider,jefferson-brookes
Long Victory Swiss Forex Bank,,2011-07-04,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/long-victory-swiss-forex-bank/,finma-warnings,unauthorized_provider,long-victory-swiss-forex-bank
Everest Union AG,,2011-06-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/everest-union-ag/,finma-warnings,unauthorized_provider,everest-union-ag
Cartwright Investment Group,,2011-06-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/cartwright-investment-group/,finma-warnings,unauthorized_provider,cartwright-investment-group
MCA AG,,2011-06-14,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/mca-ag/,finma-warnings,unauthorized_provider,mca-ag
Bright Bridge Wealth Management Inc.,,2011-06-09,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/bright-bridge-wealth-management-inc,-d-,/",finma-warnings,unauthorized_provider,"bright-bridge-wealth-management-inc,-d-,"
Zürich Futures AG,,2011-06-07,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/zürich-futures-ag/,finma-warnings,unauthorized_provider,zürich-futures-ag
Wentworth & Gerrard International Capital,,2011-06-07,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/wentworth-,-a-,-gerrard-international-capital/",finma-warnings,unauthorized_provider,"wentworth-,-a-,-gerrard-international-capital"
DTAS – The Derivatives Trading Association of Switzerland,,2011-06-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/dtas-–-the-derivatives-trading-association-of-switzerland/,finma-warnings,unauthorized_provider,dtas-–-the-derivatives-trading-association-of-switzerland
Swiss Commodities Futures Exchange SCFEX,,2011-06-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/swiss-commodities-futures-exchange-scfex/,finma-warnings,unauthorized_provider,swiss-commodities-futures-exchange-scfex
Zurich Commodities AG,,2011-06-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/zurich-commodities-ag/,finma-warnings,unauthorized_provider,zurich-commodities-ag
Sony Global Asset Management Limited,,2011-05-26,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/sony-global-asset-management-limited/,finma-warnings,unauthorized_provider,sony-global-asset-management-limited
Pancuratus,,2011-05-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/pancuratus/,finma-warnings,unauthorized_provider,pancuratus
Switzerland Bank,,2011-05-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/switzerland-bank/,finma-warnings,unauthorized_provider,switzerland-bank
Opulentia,,2011-05-20,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/opulentia/,finma-warnings,unauthorized_provider,opulentia
Baseler Bankgesellschaft,,2011-05-19,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/baseler-bankgesellschaft/,finma-warnings,unauthorized_provider,baseler-bankgesellschaft
STRATTON OAK,,2011-04-28,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/stratton-oak/,finma-warnings,unauthorized_provider,stratton-oak
Weizmann & Young,,2011-04-19,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/weizmann-,-a-,-young/",finma-warnings,unauthorized_provider,"weizmann-,-a-,-young"
TPG Securities,,2011-04-07,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/tpg-securities/,finma-warnings,unauthorized_provider,tpg-securities
Hypo Venture Capital,,2011-04-01,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/hypo-venture-capital/,finma-warnings,unauthorized_provider,hypo-venture-capital
TradeLikeTom,,2011-03-23,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/tradeliketom/,finma-warnings,unauthorized_provider,tradeliketom
SF Swiss Financial,,2011-03-21,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/sf-swiss-financial/,finma-warnings,unauthorized_provider,sf-swiss-financial
Black Rose Financial,,2011-03-18,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/black-rose-financial/,finma-warnings,unauthorized_provider,black-rose-financial
Carrington Noble Inc.,,2011-03-11,Not entered in commercial register,"https://www.finma.ch/en/finma-public/warnungen/warning-list/carrington-noble-inc,-d-,/",finma-warnings,unauthorized_provider,"carrington-noble-inc,-d-,"
Capital Innovation AG,,2011-02-24,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/capital-innovation-ag/,finma-warnings,unauthorized_provider,capital-innovation-ag
Investment24 AG,,2011-02-24,Entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/investment24-ag/,finma-warnings,unauthorized_provider,investment24-ag
Intertrade Investment,,2011-02-14,Not entered in commercial register,https://www.finma.ch/en/finma-public/warnungen/warning-list/intertrade-investment/,finma-warnings,unauthorized_provider,intertrade-investment
